iter	F1	Logloss
884	0.7716705066	0.3826338256
885	0.7717072587	0.3826228928
886	0.7718090678	0.3825650251
887	0.7719791729	0.3824631501
888	0.7720526631	0.3824238346
889	0.7721859853	0.382288355
890	0.7721848362	0.3821711238
891	0.7721848362	0.3821650885
892	0.7719329743	0.3820786648
893	0.7719193249	0.3819668166
894	0.7720064628	0.3819347701
895	0.7720064628	0.3819324749
896	0.7719602681	0.3818883543
897	0.7719970082	0.3817889685
898	0.7722227209	0.3817066499
899	0.7723192915	0.3816396793
900	0.7723696413	0.3815436683
901	0.7724525818	0.3814963159
902	0.7727612722	0.3814523139
903	0.7725450302	0.3813713612
904	0.7728020581	0.3813260482
905	0.7727843935	0.3812624642
906	0.7730252327	0.3811674107
907	0.7730252327	0.3810892692
908	0.7730252327	0.3810059441
909	0.773204825	0.3809717118
910	0.7732415444	0.3808922087
911	0.7733477011	0.3808089751
912	0.7732782617	0.3807513086
913	0.7737339878	0.3806779427
914	0.7737977676	0.3805778085
915	0.7738768669	0.3805119835
916	0.774116309	0.3804391553
917	0.7740525654	0.380356077
918	0.7740351508	0.3803019908
919	0.7739713721	0.3802499665
920	0.7741684381	0.3801903779
921	0.7740158659	0.3801247658
922	0.7739695273	0.3800524126
923	0.7742283165	0.3799864232
924	0.774440818	0.3799335533
925	0.7745412089	0.3798600888
926	0.774514207	0.3797875986
927	0.7742147969	0.3797002028
928	0.7744601839	0.379620563
929	0.7746166747	0.3795682833
930	0.7746166747	0.3795665873
931	0.774566474	0.3795245164
932	0.7745934777	0.3794800704
933	0.7746803605	0.3794144393
934	0.774639873	0.3793378358
935	0.7745972813	0.3792665728
936	0.7747499551	0.3791832235
937	0.7748967004	0.3791400389
938	0.7749296281	0.3790978503
939	0.7746765692	0.3790442906
940	0.7746166747	0.3789652402
941	0.7747499551	0.3789190637
942	0.77482928	0.3788509784
943	0.7748756964	0.3787809777
944	0.7749221184	0.378744201
945	0.7746786902	0.3786515057
946	0.7751041323	0.3785604198
947	0.7753169299	0.3784832451
948	0.7753034617	0.378424108
949	0.7753903323	0.3783451952
950	0.7753438614	0.378273087
951	0.7755738	0.3782213009
952	0.7758403739	0.3781701108
953	0.7758171305	0.3781132973
954	0.7758636187	0.3780732623
955	0.7760496269	0.3780187805
956	0.7762294345	0.3779767718
957	0.7762491383	0.3779226781
958	0.7763422165	0.3778532338
959	0.7764522511	0.3778110014
960	0.7764790505	0.3777635917
961	0.7765523855	0.3776823972
962	0.7767886581	0.3776086746
963	0.7770284447	0.3775461497
964	0.7766419857	0.3774468178
965	0.776705431	0.3774178272
966	0.7765319583	0.3773551884
967	0.7768451346	0.3772713608
968	0.7770482957	0.3772106542
969	0.7770517355	0.3771664126
970	0.7771781495	0.3770635073
971	0.7774080403	0.3770157404
972	0.7774180008	0.3769383466
973	0.777381345	0.3769043143
974	0.7774512744	0.3768383844
975	0.7774913059	0.3767744635
976	0.7774779637	0.3766903904
977	0.7778310653	0.3765943019
978	0.7778676977	0.3765350167
979	0.7776378142	0.3764123418
980	0.7778544222	0.3763238905
981	0.7777377738	0.3762536441
982	0.7777744442	0.3761996085
983	0.7779844031	0.3760880207
984	0.7782542205	0.3760385986
985	0.7781410276	0.3759829231
986	0.7784542483	0.3758865281
987	0.7783975051	0.3758389404
988	0.7784244315	0.3757494883
989	0.7784244315	0.3756812099
990	0.7784276673	0.3756289384
991	0.7783777298	0.3755403148
992	0.7788311532	0.3754869024
993	0.7788109665	0.3754046297
994	0.7787976962	0.3753527727
995	0.7789442112	0.3752905739
996	0.7788539386	0.3752282653
997	0.7785842831	0.3751691739
998	0.7788507678	0.3751151141
999	0.7789738823	0.3750844
1000	0.7790540743	0.3750403652
1001	0.7789909413	0.374973314
1002	0.7791942886	0.3749061189
1003	0.7791677917	0.3748464825
1004	0.7792644147	0.3747684504
1005	0.7793844123	0.3747132211
1006	0.7793610319	0.3746653525
1007	0.7795379538	0.3745854855
1008	0.7794911796	0.3745642241
1009	0.7796742358	0.374483202
1010	0.7796305182	0.3744066007
1011	0.7799406137	0.3742971041
1012	0.7801643967	0.3742026117
1013	0.7798745912	0.3741376296
1014	0.7799213898	0.3741177333
1015	0.7800546038	0.3740331564
1016	0.7800546038	0.3740305468
1017	0.7800912036	0.3739565875
1018	0.7801380138	0.3739256886
1019	0.7800312012	0.3738663299
1020	0.7801584444	0.3737868722
1021	0.7803355443	0.3736774481
1022	0.7803721489	0.3736698473
1023	0.7804453514	0.3736173846
1024	0.7804014522	0.3735512433
1025	0.7805082966	0.3735051937
1026	0.7807162369	0.3734509046
1027	0.7807133421	0.3733957157
1028	0.7811599424	0.3733040699
1029	0.7811702543	0.3732395463
1030	0.7811908837	0.3731464935
1031	0.781491157	0.3730428525
1032	0.7816036745	0.3729780197
1033	0.7816298964	0.3728797635
1034	0.7817237549	0.3728396851
1035	0.7818307364	0.3727819059
1036	0.7820893731	0.372742259
1037	0.7821963444	0.3727013868
1038	0.7822432992	0.3726608105
1039	0.7823425262	0.3725479972
1040	0.7823894841	0.3724526746
1041	0.7823163961	0.3723698402
1042	0.7826739509	0.3722577808
1043	0.7828619468	0.3721884363
1044	0.7830290656	0.3721475614
1045	0.7830290656	0.3721448984
1046	0.7828905898	0.3720725632
1047	0.7828410183	0.3720649836
1048	0.7829585372	0.3720072647
1049	0.782804479	0.3719663881
1050	0.7828514816	0.3719270809
1051	0.782921996	0.3718744727
1052	0.783003003	0.3718032078
1053	0.7830996066	0.3717508827
1054	0.7829168669	0.3716876454
1055	0.7829168669	0.371686311
1056	0.7831310825	0.3715973835
1057	0.7833818979	0.3715412752
1058	0.7833323319	0.3714832118
1059	0.7833087992	0.3714212627
1060	0.7836116785	0.371350921
1061	0.7836587564	0.3712736162
1062	0.7837058399	0.3712235933
1063	0.783791902	0.3711822589
1064	0.7839533976	0.3710896405
1065	0.7837651226	0.3709938315
1066	0.784159486	0.3709255476
1067	0.7842430793	0.3708772037
1068	0.7846717521	0.3707589129
1069	0.7850921977	0.3706852148
1070	0.7850383055	0.3705918748
1071	0.7850298862	0.3705180883
1072	0.7851865201	0.3704364149
1073	0.7854289919	0.3703705227
1074	0.7854289919	0.3702910634
1075	0.7853453453	0.3702459387
1076	0.7855255255	0.3701832475
1077	0.7856242119	0.3701205525
1078	0.7859480558	0.3700375628
1079	0.7859480558	0.3700360146
1080	0.7860317079	0.3699694307
1081	0.7861174493	0.3699263757
1082	0.7863832853	0.3698468157
1083	0.7863961097	0.3697687498
1084	0.7867159115	0.3697009666
1085	0.7865937894	0.3696365787
1086	0.7865809707	0.3695747716
1087	0.7868104147	0.369526997
1088	0.7869285757	0.3694625244
1089	0.7870851479	0.3693946121
1090	0.7868704766	0.3693125541
1091	0.7869394131	0.3692478689
1092	0.7870506622	0.369189487
1093	0.7870870871	0.3691654633
1094	0.7870979368	0.369078586
1095	0.7870634515	0.3690380375
1096	0.787145217	0.3689814601
1097	0.787372721	0.3689089704
1098	0.7875675676	0.3688421512
1099	0.7876148718	0.368777661
1100	0.7876749354	0.3687359754
1101	0.7878551264	0.3686884832
1102	0.7879297403	0.3686469928
1103	0.7879497807	0.3685633929
1104	0.7881427198	0.3684936801
1105	0.788164614	0.3684312717
1106	0.7883321317	0.368348835
1107	0.7885106511	0.3682535916
1108	0.788425133	0.3681693474
1109	0.7884014423	0.3681094117
1110	0.7883523154	0.3680394852
1111	0.7884742503	0.3679697731
1112	0.788580015	0.3678983168
1113	0.7885054707	0.3678206969
1114	0.7885638698	0.3677486844
1115	0.7887315475	0.3676787194
1116	0.7886332882	0.3676663672
1117	0.7887789771	0.3676189948
1118	0.7890338484	0.3675252215
1119	0.7891794409	0.3674615798
1120	0.7893312485	0.3673572058
1121	0.7892948429	0.3673122476
1122	0.789320184	0.3672525371
1123	0.7894151255	0.3671951462
1124	0.7897553057	0.367060919
1125	0.7898629149	0.3669711208
1126	0.7897901509	0.3669513414
1127	0.7898295916	0.3668928585
1128	0.7898295916	0.3668917393
1129	0.7899482987	0.3668075318
1130	0.7902852505	0.366761317
1131	0.7904936454	0.3666617936
1132	0.7903482677	0.3665724546
1133	0.7905523168	0.3665047176
1134	0.7904684636	0.3664532458
1135	0.7904447115	0.3664008534
1136	0.7905523168	0.3663638997
1137	0.790515972	0.3662918082
1138	0.790781527	0.3662341221
1139	0.7907214326	0.3661849054
1140	0.7908541898	0.3661226738
1141	0.791034462	0.3660475866
1142	0.790877952	0.3660212584
1143	0.7909492473	0.3659639894
1144	0.7909506069	0.3659230582
1145	0.7909017157	0.3658533796
1146	0.790975727	0.3657909224
1147	0.7910721259	0.3657253482
1148	0.7911169877	0.3656861067
1149	0.7910595728	0.3656522689
1150	0.7911434237	0.3656131356
1151	0.7911196563	0.3656036883
1152	0.7911559721	0.3655515629
1153	0.7909743713	0.3654649567
1154	0.7912147342	0.3654171568
1155	0.7912371909	0.3653372842
1156	0.7913448535	0.3653021625
1157	0.7916090641	0.365236372
1158	0.7914287432	0.3651938606
1159	0.7914637812	0.3651204335
1160	0.7915001052	0.3650556547
1161	0.7915001052	0.3650513147
1162	0.7916315979	0.3650049032
1163	0.7919321871	0.3649288038
1164	0.7919083832	0.3649256282
1165	0.7918494921	0.3648722702
1166	0.7920298131	0.3648067682
1167	0.7921387144	0.3647598678
1168	0.7923553098	0.3647173019
1169	0.792450562	0.3646601448
1170	0.7925469572	0.3646052494
1171	0.7927159084	0.3645674618
1172	0.7927170027	0.364520599
1173	0.7926649632	0.3644231548
1174	0.7928588603	0.3643561674
1175	0.7928214994	0.3643022239
1176	0.7929179066	0.3642458417
1177	0.7927852097	0.3642088351
1178	0.792916842	0.3641732936
1179	0.7929541902	0.3641204003
1180	0.7930391921	0.3640523712
1181	0.7932081142	0.3639815545
1182	0.793255793	0.3639549882
1183	0.7931956842	0.3639427848
1184	0.7931708197	0.3638891271
1185	0.7932413337	0.3638221757
1186	0.7936880072	0.3637208702
1187	0.7938197012	0.3636576035
1188	0.7937481214	0.363616294
1189	0.7939046016	0.3635576612
1190	0.7941689209	0.3634647911
1191	0.7942652761	0.3634370682
1192	0.7942891494	0.3633585744
1193	0.7941450512	0.3632982947
1194	0.7945551249	0.3632644794
1195	0.7945559428	0.3632271
1196	0.7946506386	0.3631802901
1197	0.7946629804	0.3631045051
1198	0.7949511645	0.3630220146
1199	0.7947947346	0.3629579545
1200	0.7949265126	0.362898557
1201	0.7948664002	0.3628492404
1202	0.7948902916	0.3628378183
1203	0.7947199086	0.3627824591
1204	0.7948887553	0.3627438628
1205	0.7951901398	0.3626624681
1206	0.7951300165	0.3626067324
1207	0.7950698933	0.3625469931
1208	0.7952024529	0.3624654575
1209	0.7952024529	0.3623960512
1210	0.7953472994	0.3623307656
1211	0.7954914337	0.3622689211
1212	0.7954675243	0.3622261257
1213	0.7954436163	0.3621225835
1214	0.7954436163	0.3621215135
1215	0.7954067216	0.3620742142
1216	0.7953219891	0.3620087435
1217	0.7955987133	0.3619607535
1218	0.7956711258	0.3618935527
1219	0.795670475	0.3618494724
1220	0.7955256194	0.3617725085
1221	0.7954531786	0.361661966
1222	0.7954531786	0.3616583547
1223	0.7955495414	0.361609407
1224	0.7955372448	0.3615637573
1225	0.7955372448	0.3615048938
1226	0.7956931036	0.3614590489
1227	0.7957778246	0.3614172433
1228	0.7959232758	0.3613362249
1229	0.7959232758	0.361245436
1230	0.7960312688	0.3612049464
1231	0.7960312688	0.3612028536
1232	0.7958023875	0.3611202595
1233	0.7958385952	0.3611189986
1234	0.7957888404	0.3610816995
1235	0.7957894737	0.3610060055
1236	0.7957416095	0.3609529933
1237	0.7958612807	0.3609070021
1238	0.7956924558	0.3608407024
1239	0.7958852193	0.360810212
1240	0.7959214365	0.3607902644
1241	0.7959821966	0.3607202012
1242	0.7958981145	0.3607104037
1243	0.7960423433	0.3606817387
1244	0.7959337123	0.3606282016
1245	0.7961019039	0.3605977842
1246	0.7961503759	0.3605555507
1247	0.796246165	0.3605131559
1248	0.7962099564	0.3604744082
1249	0.7963297232	0.3604244915
1250	0.7965102286	0.3603517092
1251	0.7967509025	0.3603247449
1252	0.7969431657	0.3602753476
1253	0.7969069683	0.3602330196
1254	0.7968585442	0.3601641416
1255	0.7971720818	0.3600477984
1256	0.7971716564	0.3599889718
1257	0.7971716564	0.3599870914
1258	0.7973517906	0.3599378584
1259	0.7973277963	0.3598823262
1260	0.7974123665	0.359825586
1261	0.7972794029	0.3597751786
1262	0.7972432058	0.3596969734
1263	0.7974230063	0.3596369705
1264	0.7974710221	0.359565977
1265	0.7975076006	0.359478773
1266	0.7975076006	0.3594283936
1267	0.7976641984	0.3593945066
1268	0.7977003883	0.3593445051
1269	0.7977724262	0.3592623009
1270	0.7980737397	0.3591682949
1271	0.798206278	0.3590845557
1272	0.7982907526	0.3590323138
1273	0.7984834351	0.3589612208
1274	0.7986516583	0.3588823204
1275	0.7986878141	0.3588248181
1276	0.79882013	0.3587235128
1277	0.79882013	0.3587225274
1278	0.7989765202	0.3586144514
1279	0.7989043735	0.3585676122
1280	0.7989645727	0.3585106112
1281	0.7990365799	0.3584516693
1282	0.7990607785	0.3583849905
1283	0.7991090241	0.3583352847
1284	0.7992174567	0.3582818968
1285	0.7991571343	0.3582183734
1286	0.7993377483	0.3581902241
1287	0.7993016045	0.3581247559
1288	0.7995063661	0.3580329417
1289	0.7995665653	0.3580040356
1290	0.7995906327	0.3579448089
1291	0.7997953102	0.3578932051
1292	0.7997832892	0.3578360512
1293	0.7999759261	0.3577806042
1294	0.8000601866	0.357735826
1295	0.8001805597	0.357675616
1296	0.7997591812	0.3576331194
1297	0.7998434866	0.3575845341
1298	0.7998916381	0.3574441515
1299	0.7998193859	0.3573871776
1300	0.7999036696	0.3573521576
1301	0.8000481667	0.3572754361
1302	0.8001204094	0.3572426622
1303	0.8002647891	0.3571815449
1304	0.8003491557	0.3571427679
1305	0.8006378626	0.3570908365
1306	0.800758214	0.3570267918
1307	0.8007223476	0.3569685706
1308	0.8009510052	0.3569347478
1309	0.8010954946	0.3568695292
1310	0.8011196051	0.3568211445
1311	0.8012037316	0.3567667318
1312	0.8013844996	0.3567160282
1313	0.8014207881	0.3566491023
1314	0.8012401794	0.3565746238
1315	0.8014453478	0.356502337
1316	0.8017822736	0.3564572822
1317	0.8017700713	0.3563908319
1318	0.8016615996	0.3563324511
1319	0.8017103797	0.356272694
1320	0.8018666265	0.3561873711
1321	0.8020472678	0.3561326163
1322	0.8022275738	0.3560626009
1323	0.8023959305	0.3559744076
1324	0.802311582	0.355890541
1325	0.8024921743	0.3558466117
1326	0.8023119299	0.3558215354
1327	0.8023840342	0.3557857053
1328	0.8023840342	0.3557028656
1329	0.8026244507	0.3556246855
1330	0.8026846446	0.3555741391
1331	0.8026244507	0.3555423978
1332	0.8026244507	0.3554915718
1333	0.8025523718	0.3554517134
1334	0.8026490066	0.355397459
1335	0.8026490066	0.3553513674
1336	0.802444605	0.3552797026
1337	0.8025646428	0.3552218529
1338	0.8025773041	0.3551280639
1339	0.8028185979	0.3550406824
1340	0.8025776921	0.3549971259
1341	0.8027100271	0.3549438626
1342	0.8027219077	0.3549234667
1343	0.8026862615	0.3548684927
1344	0.8029504742	0.354795599
1345	0.8032387202	0.35469697
1346	0.8033838095	0.3546438035
1347	0.8034682081	0.3545975425
1348	0.8036477457	0.3545237063
1349	0.8036595642	0.3544721444
1350	0.8033838095	0.3543678138
1351	0.8034445381	0.3543351778
1352	0.8036966796	0.3542503182
1353	0.8040343218	0.3541617819
1354	0.8041063311	0.3540829638
1355	0.8042391763	0.3540267888
1356	0.8041553749	0.353940185
1357	0.8043000391	0.3539071316
1358	0.8043124736	0.3538747982
1359	0.8043000391	0.3537927242
1360	0.8047832766	0.3537254031
1361	0.8047715155	0.3536553954
1362	0.8049515089	0.3536053562
1363	0.8051916765	0.3535300484
1364	0.8051439586	0.3534871863
1365	0.8051079722	0.3534437213
1366	0.8052761549	0.3533755769
1367	0.8054325895	0.3532999343
1368	0.8053355816	0.3532420995
1369	0.8054075212	0.3531568466
1370	0.8056492411	0.3531228938
1371	0.8056609455	0.3530311882
1372	0.8055404998	0.3529807801
1373	0.8056492411	0.3529351319
1374	0.805890147	0.3528858075
1375	0.805771432	0.3528168144
1376	0.8058442537	0.3527515782
1377	0.8059053932	0.3527078513
1378	0.8060124104	0.3526498015
1379	0.8059773439	0.3525863777
1380	0.8059647537	0.3525148941
1381	0.8058811123	0.3524589721
1382	0.8058676466	0.3524129723
1383	0.8059521658	0.3523846277
1384	0.8059881322	0.3523429228
1385	0.806215557	0.3522820595
1386	0.8062524471	0.3522036795
1387	0.806432185	0.3521419977
1388	0.8065419716	0.3520952375
1389	0.8066740957	0.3520059049
1390	0.8066138602	0.3519569071
1391	0.8066614467	0.3518843309
1392	0.806686747	0.3518173302
1393	0.8067216768	0.3517568817
1394	0.807094676	0.3516993142
1395	0.8069499232	0.3516706791
1396	0.806869539	0.3515590167
1397	0.8070862583	0.3515068816
1398	0.8070503164	0.3514304461
1399	0.8072194769	0.351361387
1400	0.8074361987	0.3513124696
1401	0.8074975892	0.3512266779
1402	0.8073516119	0.3511780576
1403	0.807411871	0.351125267
1404	0.8076656522	0.3510357123
1405	0.8079657749	0.350960559
1406	0.808231147	0.3509157227
1407	0.8084003736	0.3508630602
1408	0.8084849946	0.3508229793
1409	0.8085324335	0.3507266453
1410	0.8085439701	0.3506684761
1411	0.8084837164	0.3505895986
1412	0.8085709119	0.3505358057
1413	0.808487552	0.3504756219
1414	0.8085106383	0.3504235339
1415	0.8083298174	0.3503401415
1416	0.8085709119	0.3502845627
1417	0.8087273604	0.3502151592
1418	0.8087517329	0.35015058
1419	0.8086529481	0.350072902
1420	0.8088323894	0.3500184457
1421	0.8089054921	0.3499510612
1422	0.8088696071	0.3498886132
1423	0.8090259995	0.3498517132
1424	0.8091350065	0.3498101774
1425	0.8091966492	0.3497524684
1426	0.8094133245	0.3496937505
1427	0.8093645485	0.3496681683
1428	0.8092913955	0.349602558
1429	0.8092799036	0.3495384458
1430	0.8092182558	0.3495070566
1431	0.8092670141	0.349473715
1432	0.8094334508	0.3494227663
1433	0.8093387558	0.3493768438
1434	0.8094836416	0.349312802
1435	0.8095453313	0.3492500935
1436	0.8096902495	0.349195368
1437	0.8095926729	0.3491583104
1438	0.8096414583	0.3491036791
1439	0.8098695508	0.34900564
1440	0.8098207561	0.3489420824
1441	0.8097878496	0.3488692496
1442	0.8101967638	0.3487794938
1443	0.8101364992	0.348743286
1444	0.8102356984	0.3487112617
1445	0.8105272678	0.3486388068
1446	0.8105028337	0.3485385916
1447	0.8105402798	0.3485093922
1448	0.8104669742	0.3484826763
1449	0.810709763	0.3484461843
1450	0.8107716896	0.3483662747
1451	0.8106983476	0.3483025538
1452	0.810651066	0.3482412452
1453	0.8110813011	0.3481713704
1454	0.8110340669	0.3481414112
1455	0.8109640262	0.348088347
1456	0.8109868243	0.3480386306
1457	0.8112280279	0.3479799722
1458	0.8111807985	0.3479394824
1459	0.8111694108	0.347889107
1460	0.8112558813	0.3478193665
1461	0.8114220239	0.3477510593
1462	0.8115181667	0.3477024816
1463	0.8115688522	0.3476317284
1464	0.8115802171	0.3476129005
1465	0.811749804	0.3475697879
1466	0.8118573023	0.3475116691
1467	0.8117366786	0.3474708859
1468	0.8117235557	0.3474266255
1469	0.8118704385	0.3473699982
1470	0.8119438999	0.3473193258
1471	0.8119438999	0.3472249823
1472	0.8119325551	0.3471904644
1473	0.8118119024	0.3471430044
1474	0.8117629317	0.3470675305
1475	0.811860879	0.3470080987
1476	0.8118119024	0.3469504139
1477	0.8118119024	0.3469470863
1478	0.8119420989	0.3468670872
1479	0.8121833534	0.3468124053
1480	0.8121720249	0.3468060001
1481	0.812207847	0.3467466557
1482	0.812343519	0.3466680406
1483	0.8125735316	0.3466223532
1484	0.8126602903	0.3465679658
1485	0.8127564567	0.3465152637
1486	0.8127677548	0.346465206
1487	0.8126715945	0.3464148238
1488	0.8125622228	0.3463526492
1489	0.8125396011	0.346301209
1490	0.8125622228	0.3462286521
1491	0.812564118	0.3461886551
1492	0.8127432347	0.3461003865
1493	0.8130223577	0.3460257576
1494	0.8130223577	0.3460249063
1495	0.8129752565	0.3459647289
1496	0.8131337518	0.3459028605
1497	0.8132053835	0.3458448382
1498	0.8131450299	0.3458067195
1499	0.8135163675	0.3457346175
1500	0.8135859073	0.3456737924
1501	0.8136349925	0.3456188935
1502	0.813648294	0.3455645015
1503	0.8136125023	0.3455268478
1504	0.813744419	0.3454862937
1505	0.8137618832	0.3454112288
1506	0.8140973417	0.3453287256
1507	0.8141822571	0.3452891443
1508	0.8142917497	0.3452475109
1509	0.8143542692	0.3451936425
1510	0.8145331643	0.3451274131
1511	0.8144102827	0.3450664354
1512	0.8145533532	0.3450054379
1513	0.8145175888	0.3449956201
1514	0.8142740792	0.3449461336
1515	0.8145243983	0.3448992432
1516	0.8146807805	0.3448366817
1517	0.814779068	0.344776883
1518	0.8146450329	0.3447053944
1519	0.8149555254	0.3446505547
1520	0.8149555254	0.3446494101
1521	0.8149555254	0.3446024514
1522	0.8151475865	0.3445339516
1523	0.815127571	0.3444683844
1524	0.8152616498	0.344412688
1525	0.8153085228	0.3443629386
1526	0.8153108316	0.3443195188
1527	0.8155251968	0.3442780915
1528	0.8156101092	0.3442146721
1529	0.8155966346	0.3441669532
1530	0.815681544	0.3441382569
1531	0.8157037752	0.3440589259
1532	0.8156118143	0.3440039133
1533	0.8158442107	0.343947375
1534	0.8159647906	0.3438967502
1535	0.8157751915	0.3438556222
1536	0.8157751915	0.3437905492
1537	0.8161702641	0.3437433095
1538	0.8162305559	0.3437269561
1539	0.8163154563	0.3436881929
1540	0.8165049129	0.3435811206
1541	0.8163400663	0.3435292085
1542	0.8163043806	0.3434915561
1543	0.8163757499	0.3434884839
1544	0.8164581763	0.3434290738
1545	0.8162440833	0.3433725066
1546	0.8165701881	0.3432962842
1547	0.8165948081	0.3432637031
1548	0.8165948081	0.3432593656
1549	0.816441	0.3432118105
1550	0.8162895928	0.3431322705
1551	0.816421332	0.3431186673
1552	0.8165555522	0.3430549027
1553	0.8167611922	0.3430028946
1554	0.8167858328	0.3429693146
1555	0.8168682694	0.3429013369
1556	0.8168546782	0.3428377702
1557	0.8170407917	0.3427582105
1558	0.8172601086	0.3427057502
1559	0.8173372745	0.3426203402
1560	0.8174248823	0.3425653788
1561	0.8173042114	0.3425454891
1562	0.8173671665	0.3424616686
1563	0.8173535268	0.3424330927
1564	0.8172302495	0.3423508366
1565	0.8171835405	0.34228533
1566	0.8171835405	0.3422738159
1567	0.8173509095	0.3422157182
1568	0.8173781868	0.3421500878
1569	0.817474205	0.3420594963
1570	0.8173042114	0.3419965112
1571	0.8172931877	0.3419338101
1572	0.8175728683	0.341842682
1573	0.8177292339	0.3417781328
1574	0.8176825588	0.3417199833
1575	0.8178142538	0.3416643189
1576	0.8179679015	0.3416105463
1577	0.817981596	0.3415634068
1578	0.8178362397	0.3415121478
1579	0.8178115667	0.3414875062
1580	0.818272335	0.3414313549
1581	0.8181324319	0.3413860847
1582	0.8182174871	0.3413128424
1583	0.8182284593	0.3412508302
1584	0.8182778499	0.3411858156
1585	0.8183738758	0.3411364862
1586	0.8183025474	0.3411065108
1587	0.818275092	0.3410546908
1588	0.8184479792	0.3409859767
1589	0.8185055529	0.3409177661
1590	0.8183272464	0.3408560152
1591	0.8185055529	0.3408092401
1592	0.8184589382	0.3407671274
1593	0.8184204967	0.3406808725
1594	0.8186975677	0.3405958729
1595	0.8187550916	0.3405541478
1596	0.8187907314	0.340550025
1597	0.8188648502	0.3404930201
1598	0.8188016654	0.3404498718
1599	0.8187988296	0.3403925862
1600	0.8188316193	0.3403469941
1601	0.8189660373	0.3403237843
1602	0.8190619816	0.3402889677
1603	0.8191113926	0.3402339101
1604	0.8190125765	0.3401955108
1605	0.8190975992	0.3401138497
1606	0.8192923717	0.340054542
1607	0.8194762882	0.3399619772
1608	0.8195039527	0.3399189438
1609	0.8195999155	0.3398693757
1610	0.8198026971	0.3398295326
1611	0.8200114662	0.3397497342
1612	0.8201399783	0.3397067389
1613	0.8200301659	0.3396545398
1614	0.8203132072	0.3395758974
1615	0.8203410291	0.3395226239
1616	0.8204973443	0.3394586892
1617	0.8207216993	0.3394005871
1618	0.8209135341	0.3393343624
1619	0.8209166893	0.3392935115
1620	0.820895072	0.3392401434
1621	0.8211624891	0.3391745818
1622	0.8208640039	0.3391526372
1623	0.8209166893	0.3391005793
1624	0.8209770375	0.3390427265
1625	0.820895072	0.3389885989
1626	0.8208811104	0.3389706467
1627	0.8210189545	0.3389285102
1628	0.8213671344	0.3388705284
1629	0.8215762625	0.3388315082
1630	0.8215158924	0.3387618297
1631	0.8214943396	0.3387111164
1632	0.8215471949	0.3386406186
1633	0.8214727816	0.3386053322
1634	0.8217283652	0.3385206157
1635	0.8215256387	0.3384683292
1636	0.8218524447	0.3384066885
1637	0.821877265	0.3383343659
1638	0.821877265	0.3383177351
1639	0.8219269103	0.3382610967
1640	0.8221047864	0.3382060179
1641	0.8222255775	0.3381299248
1642	0.8220262188	0.3380676097
1643	0.8221900103	0.338006577
1644	0.8220443908	0.3379744969
1645	0.8225631115	0.3379086575
1646	0.822698034	0.3378400462
1647	0.822698034	0.3378229235
1648	0.8225631115	0.3377665086
1649	0.8228685331	0.3377246695
1650	0.8227867218	0.3376886799
1651	0.8230673957	0.3376320804
1652	0.8230035037	0.3375757711
1653	0.823294871	0.3374967583
1654	0.8235365191	0.33741263
1655	0.8234299006	0.3373491271
1656	0.823419232	0.3372878128
1657	0.8237532848	0.3372402933
1658	0.8238243378	0.3371768313
1659	0.8235080937	0.3370988429
1660	0.8235329649	0.337069474
1661	0.8237248211	0.3370160889
1662	0.8238100991	0.3369548389
1663	0.8240091832	0.3368782128
1664	0.8240091832	0.336838323
1665	0.8242047068	0.3367801141
1666	0.8244426992	0.3366976355
1667	0.824478207	0.3366133186
1668	0.8245280169	0.3365947336
1669	0.8250007552	0.3365340962
1670	0.8248550024	0.3364902693
1671	0.8248195028	0.336448825
1672	0.8247945868	0.3363774589
1673	0.8248512489	0.3363224566
1674	0.8250113276	0.3362766691
1675	0.8251215902	0.3362096405
1676	0.8253843598	0.3361659823
1677	0.8252817306	0.3361241384
1678	0.8251465168	0.3360510787
1679	0.8252529829	0.3360116179
1680	0.8252069361	0.3359763758
1681	0.825466852	0.3359259499
1682	0.8256586899	0.3358997168
1683	0.8254812487	0.3358459423
1684	0.8253958661	0.3357711772
1685	0.8254246509	0.3357179102
1686	0.8253785932	0.335705792
1687	0.8255311433	0.3356205774
1688	0.8258267336	0.3355725564
1689	0.8256098667	0.3355138662
1690	0.8258938016	0.3354321194
1691	0.8257978723	0.3354079466
1692	0.8261106074	0.3353627941
1693	0.8261211169	0.3352884133
1694	0.8258832774	0.3352338462
1695	0.8260146877	0.3351885786
1696	0.8261395236	0.3351028094
1697	0.8261355738	0.3350288757
1698	0.8262564599	0.3349661818
1699	0.8264417845	0.3349239672
1700	0.8267754609	0.334860584
1701	0.8268109154	0.334775388
1702	0.8268899435	0.3347117491
1703	0.8271172097	0.3346151754
1704	0.8273339982	0.3345620693
1705	0.8272735515	0.3344890067
1706	0.8272631102	0.3344494567
1707	0.8272526675	0.3343899774
1708	0.8275299238	0.3343292324
1709	0.8277925532	0.3342976753
1710	0.827767536	0.3342872403
1711	0.8276528886	0.3342365695
1712	0.827788354	0.334181674
1713	0.8278738064	0.3341349314
1714	0.8281698655	0.3340645718
1715	0.8281906374	0.3340261785
1716	0.8281509685	0.3340199002
1717	0.8282510804	0.3339826781
1718	0.82827184	0.3339391036
1719	0.8281656089	0.3339162401
1720	0.8280947776	0.3338914694
1721	0.8281552224	0.3338094933
